   * Generated on 2022-Mar-15 16:47 UTC  .
%TABLE{columnwidths="5%,65%,5%,5%,5%,15%"}%
|*Group*|*Title*|*System*|*arXiv*|*Inspire*|*Journal*|*N*|
|CF|\(\Lambda\rm{K}\) femtoscopy in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/2005.11124v2][2005.11124]]|[[https://inspirehep.net/literature/1797451][1797451]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.103.055201][Phys. Rev. C 103]]%ENDCOLOR%|289|
|DQ|Multiplicity dependence of J/\(\psi\) production at midrapidity in pp collisions at \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/2005.11123v2][2005.11123]]|[[https://inspirehep.net/literature/1797445][1797445]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135758][Phys. Lett. B 810]]%ENDCOLOR%|288|
|LF|Measurement of the low-energy antideuteron inelastic cross section|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/2005.11122v3][2005.11122]]|[[https://inspirehep.net/literature/1797442][1797442]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.125.162001][Phys. Rev. Lett. 125]]%ENDCOLOR%|287|
|LF|Production of light-flavor hadrons in pp collisions at \(\sqrt{s}\) = 7 and \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/2005.11120v2][2005.11120]]|[[https://inspirehep.net/literature/1797443][1797443]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-020-08690-5][Eur. Phys. J. C 81]]%ENDCOLOR%|286|
|DQ|J/\(\psi\) production as a function of charged-particle multiplicity in p-Pb collisions at \(\sqrt{\textit{s}_{\rm NN}}~=~8.16\) !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/2004.12673v2][2004.12673]]|[[https://inspirehep.net/literature/1792996][1792996]]|%GREEN%[[https://doi.org/10.1007/JHEP09(2020)162][JHEP 09]]%ENDCOLOR%|285|
|CF|Search for a common baryon source in high-multiplicity pp collisions at the LHC|pp|[[http://arxiv.org/abs/2004.08018v2][2004.08018]]|[[https://inspirehep.net/literature/1791631][1791631]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135849][Phys. Lett. B 811]]%ENDCOLOR%|284|
|DQ|Measurement of nuclear effects on \(\psi\rm{(2S)}\) production in p-Pb collisions at \(\sqrt{\textit{s}_{\rm NN}} = 8.16\) !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/2003.06053v2][2003.06053]]|[[https://inspirehep.net/literature/1785315][1785315]]|%GREEN%[[https://doi.org/10.1007/JHEP07(2020)237][JHEP 07]]%ENDCOLOR%|283|
|LF|(Anti-)Deuteron production in pp collisions at \(\sqrt{s}=13\) !TeV|pp|[[http://arxiv.org/abs/2003.03184v2][2003.03184]]|[[https://inspirehep.net/literature/1784203][1784203]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-020-8256-4][Eur. Phys. J. C 80]]%ENDCOLOR%|282|
|LF|Multiplicity dependence of \(\pi\), K, and p production in pp collisions at \(\sqrt{s} = 13\) !TeV|pp|[[http://arxiv.org/abs/2003.02394v2][2003.02394]]|[[https://inspirehep.net/literature/1784041][1784041]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-020-8125-1][Eur. Phys. J. C 80]]%ENDCOLOR%|281|
|UD|Coherent photoproduction of \(\rho^{0}\) vector mesons in ultra-peripheral Pb-Pb collisions at \(\sqrt{s_{\rm NN}} = 5.02\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/2002.10897v2][2002.10897]]|[[https://inspirehep.net/literature/1782227][1782227]]|%GREEN%[[https://doi.org/10.1007/JHEP06(2020)035][JHEP 06]]%ENDCOLOR%|280|
|CF|Higher harmonic non-linear flow modes of charged hadrons in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/2002.00633v2][2002.00633]]|[[https://inspirehep.net/literature/1778342][1778342]]|%GREEN%[[https://doi.org/10.1007/JHEP05(2020)085][JHEP 05]]%ENDCOLOR%|279|
|CF|Non-linear flow modes of identified particles in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1912.00740v2][1912.00740]]|[[https://inspirehep.net/literature/1767961][1767961]]|%GREEN%[[https://doi.org/10.1007/JHEP06(2020)147][JHEP 06]]%ENDCOLOR%|278|
|LF|Evidence of rescattering effect in Pb-Pb collisions at the LHC through production of \(\rm{K}^{*}(892)^{0}\) and \(\\(\phi(1020)\)\) mesons|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14419v2][1910.14419]]|[[https://inspirehep.net/literature/1762368][1762368]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135225][Phys. Lett. B 802]]%ENDCOLOR%|277|
|LF|\(\rm{K}^{*}(\rm{892})^{0}\) and \(\\(\phi(1020)\)\) production at midrapidity in pp collisions at \(\sqrt{s}\) = 8 !TeV|pp|[[http://arxiv.org/abs/1910.14410v2][1910.14410]]|[[https://inspirehep.net/literature/1762364][1762364]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.102.024912][Phys. Rev. C 102]]%ENDCOLOR%|276|
|CF|Evidence of spin-orbital angular momentum interactions in relativistic heavy-ion collisions|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14408v2][1910.14408]]|[[https://inspirehep.net/literature/1762362][1762362]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.125.012301][Phys. Rev. Lett. 125]]%ENDCOLOR%|275|
|CF|Investigation of the p-\(\Sigma^{0}\) interaction via femtoscopy in pp collisions|pp|[[http://arxiv.org/abs/1910.14407v3][1910.14407]]|[[https://inspirehep.net/literature/1762369][1762369]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135419][Phys. Lett. B 805]]%ENDCOLOR%|274|
|CF|Probing the effects of strong electromagnetic fields with charge-dependent directed flow in Pb-Pb collisions at the LHC|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14406v2][1910.14406]]|[[https://inspirehep.net/literature/1762367][1762367]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.125.022301][Phys. Rev. Lett. 125]]%ENDCOLOR%|273|
|DQ|\(\Upsilon\) production in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 8.16 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14405v3][1910.14405]]|[[https://inspirehep.net/literature/1762360][1762360]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135486][Phys. Lett. B 806]]%ENDCOLOR%|272|
|DQ|Centrality and transverse momentum dependence of inclusive J/\(\psi\) production at midrapidity in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14404v2][1910.14404]]|[[https://inspirehep.net/literature/1762353][1762353]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135434][Phys. Lett. B 805]]%ENDCOLOR%|271|
|HF|Azimuthal correlations of prompt D mesons with charged particles in pp and p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|pp,%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14403v1][1910.14403]]|[[https://inspirehep.net/literature/1762354][1762354]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-020-8118-0][Eur. Phys. J. C 80]]%ENDCOLOR%|270|
|LF|Production of (anti-)\(^3\)He and (anti-)\(^3\)H in p-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14401v2][1910.14401]]|[[https://inspirehep.net/literature/1762356][1762356]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.101.044906][Phys. Rev. C 101]]%ENDCOLOR%|269|
|MM|Underlying Event properties in pp collisions at \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/1910.14400v2][1910.14400]]|[[https://inspirehep.net/literature/1762350][1762350]]|%GREEN%[[https://doi.org/10.1007/JHEP04(2020)192][JHEP 04]]%ENDCOLOR%|268|
|HF|Measurement of electrons from heavy-flavour hadron decays as a function of multiplicity in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14399v2][1910.14399]]|[[https://inspirehep.net/literature/1762347][1762347]]|%GREEN%[[https://doi.org/10.1007/JHEP02(2020)077][JHEP 02]]%ENDCOLOR%|267|
|JE|Jet-hadron correlations measured relative to the second order event plane in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14398v2][1910.14398]]|[[https://inspirehep.net/literature/1762358][1762358]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.101.064901][Phys. Rev. C 101]]%ENDCOLOR%|266|
|LF|Multiplicity dependence of K*(892)\(^{0}\) and \(\phi\)(1020) production in pp collisions at \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/1910.14397v1][1910.14397]]|[[https://inspirehep.net/literature/1762348][1762348]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135501][Phys. Lett. B 807]]%ENDCOLOR%|265|
|CF|Global baryon number conservation encoded in net-proton fluctuations measured in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14396v2][1910.14396]]|[[https://inspirehep.net/literature/1762338][1762338]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135564][Phys. Lett. B 807]]%ENDCOLOR%|264|
|CF|Longitudinal and azimuthal evolution of two-particle transverse momentum correlations in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.14393v2][1910.14393]]|[[https://inspirehep.net/literature/1762340][1762340]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135375][Phys. Lett. B 804]]%ENDCOLOR%|263|
|LF,CF|Measurement of the (anti-)\(^{3}\)He elliptic flow in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.09718v2][1910.09718]]|[[https://inspirehep.net/literature/1760170][1760170]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135414][Phys. Lett. B 805]]%ENDCOLOR%|262|
|HF|Measurement of electrons from semileptonic heavy-flavour hadron decays at midrapidity in pp and Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.09110v3][1910.09110]]|[[https://inspirehep.net/literature/1759860][1759860]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135377][Phys. Lett. B 804]]%ENDCOLOR%|261|
|LF|Production of charged pions, kaons and (anti-)protons in Pb-Pb and inelastic pp collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1910.07678v2][1910.07678]]|[[https://inspirehep.net/literature/1759506][1759506]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.101.044907][Phys. Rev. C 101]]%ENDCOLOR%|260|
|JE|Measurements of inclusive jet spectra in pp and central Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1909.09718v2][1909.09718]]|[[https://inspirehep.net/literature/1755387][1755387]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.101.034911][Phys. Rev. C 101]]%ENDCOLOR%|259|
|DQ|Studies of J/\(\psi\) production at forward rapidity in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1909.03158v3][1909.03158]]|[[https://inspirehep.net/literature/1753083][1753083]]|%GREEN%[[https://doi.org/10.1007/JHEP02(2020)041][JHEP 02]]%ENDCOLOR%|258|
|CF|Global polarization of \(\Lambda\) and \(\overline\Lambda\) hyperons in Pb-Pb collisions at the LHC|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1909.01281v3][1909.01281]]|[[https://inspirehep.net/literature/1752507][1752507]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.101.044611][Phys. Rev. C 101]]%ENDCOLOR%|257|
|LF|Multiplicity dependence of (multi-)strange hadron production in proton-proton collisions at \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/1908.01861v2][1908.01861]]|[[https://inspirehep.net/literature/1748157][1748157]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-020-7673-8][Eur. Phys. J. C 80]]%ENDCOLOR%|256|
|LF|\(^3_\Lambda\mathrm{H}\) and \(^3_{\bar\Lambda}\mathrm{\bar{H}}\) lifetime measurement in Pb-Pb collisions at \(\sqrt{s_{\mathrm{NN}}} = \) 5.02 !TeV via two-body decay|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1907.06906v2][1907.06906]]|[[https://inspirehep.net/literature/1743989][1743989]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.134905][Phys. Lett. B 797]]%ENDCOLOR%|255|
|DQ|Measurement of \(\Upsilon(1{\rm S})\) elliptic flow at forward rapidity in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}=5.02\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1907.03169v3][1907.03169]]|[[https://inspirehep.net/literature/1742764][1742764]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.123.192301][Phys. Rev. Lett. 123]]%ENDCOLOR%|254|
|HF|Measurement of prompt D\(^0\), D\(^+\), D\(^{*+}\), and D\(^+_s\) production in p-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1906.03425v2][1906.03425]]|[[https://inspirehep.net/literature/1738950][1738950]]|%GREEN%[[https://doi.org/10.1007/JHEP12(2019)092][JHEP 12]]%ENDCOLOR%|253|
|GA|Measurement of the inclusive isolated photon production cross section in pp collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1906.01371v2][1906.01371]]|[[https://inspirehep.net/literature/1738300][1738300]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-019-7389-9][Eur. Phys. J. C 79]]%ENDCOLOR%|252|
|CF|Scattering studies with low-energy kaon-proton femtoscopy in proton-proton collisions at the LHC|pp|[[http://arxiv.org/abs/1905.13470v2][1905.13470]]|[[https://inspirehep.net/literature/1737592][1737592]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.124.092301][Phys. Rev. Lett. 124]]%ENDCOLOR%|251|
|DQ|Inclusive J/\(\psi\) production at mid-rapidity in pp collisions at \(\sqrt{s}\) = 5.02 !TeV|pp|[[http://arxiv.org/abs/1905.07211v2][1905.07211]]|[[https://inspirehep.net/literature/1735351][1735351]]|%GREEN%[[https://doi.org/10.1007/JHEP10(2019)084][JHEP 10]]%ENDCOLOR%|250|
|CF|Study of the \(\Lambda\)-\(\Lambda\) interaction with femtoscopy correlations in pp and p-Pb collisions at the LHC|pp,%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1905.07209v2][1905.07209]]|[[https://inspirehep.net/literature/1735349][1735349]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.134822][Phys. Lett. B 797]]%ENDCOLOR%|249|
|LF|Charged-particle production as a function of multiplicity and transverse spherocity in pp collisions at \(\sqrt{s}\) = 5.02 and 13 !TeV|pp|[[http://arxiv.org/abs/1905.07208v2][1905.07208]]|[[https://inspirehep.net/literature/1735345][1735345]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-019-7350-y][Eur. Phys. J. C 79]]%ENDCOLOR%|248|
|HF|Production of muons from heavy-flavour hadron decays in pp collisions at \(\sqrt{s}\) = 5.02 !TeV|pp|[[http://arxiv.org/abs/1905.07207v2][1905.07207]]|[[https://inspirehep.net/literature/1735344][1735344]]|%GREEN%[[https://doi.org/10.1007/JHEP09(2019)008][JHEP 09]]%ENDCOLOR%|247|
|JE|Measurement of charged jet cross section in pp collisions at \({\sqrt{s}=5.02}\) !TeV|pp|[[http://arxiv.org/abs/1905.02536v2][1905.02536]]|[[https://inspirehep.net/literature/1733689][1733689]]|%GREEN%[[https://doi.org/10.1103/PhysRevD.100.092004][Phys. Rev. D 100]]%ENDCOLOR%|246|
|JE|Exploration of jet substructure using iterative declustering in pp and Pb-Pb collisions at LHC energies|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1905.02512v2][1905.02512]]|[[https://inspirehep.net/literature/1733684][1733684]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135227][Phys. Lett. B 802]]%ENDCOLOR%|245|
|HF|Measurement of the production of charm jets tagged with D\(^{0}\) mesons in pp collisions at \(\sqrt{s}\)= 7 !TeV|pp|[[http://arxiv.org/abs/1905.02510v2][1905.02510]]|[[https://inspirehep.net/literature/1733683][1733683]]|%GREEN%[[https://doi.org/10.1007/JHEP08(2019)133][JHEP 08]]%ENDCOLOR%|244|
|JE|Measurement of jet radial profiles in Pb\(-\)Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1904.13118v2][1904.13118]]|[[https://inspirehep.net/literature/1732232][1732232]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.07.020][Phys. Lett. B 796]]%ENDCOLOR%|243|
|CF|First observation of an attractive interaction between a proton and a multi-strange baryon|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1904.12198v2][1904.12198]]|[[https://inspirehep.net/literature/1731784][1731784]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.123.112002][Phys. Rev. Lett. 123]]%ENDCOLOR%|242|
|UD|Coherent J/\(\psi\) photoproduction at forward rapidity in ultra-peripheral Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}}=5.02\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1904.06272v2][1904.06272]]|[[https://inspirehep.net/literature/1729529][1729529]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.134926][Phys. Lett. B 798]]%ENDCOLOR%|241|
|CF|One-dimensional charged kaon femtoscopy in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1903.12310v2][1903.12310]]|[[https://inspirehep.net/literature/1727337][1727337]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.100.024002][Phys. Rev. C 100]]%ENDCOLOR%|240|
|CF|Measurement of strange baryon-antibaryon interactions with femtoscopic correlations|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1903.06149v3][1903.06149]]|[[https://inspirehep.net/literature/1724934][1724934]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2020.135223][Phys. Lett. B 802]]%ENDCOLOR%|239|
|CF|Investigations of anisotropic flow using multi-particle azimuthal correlations in pp, p-Pb, Xe-Xe, and Pb-Pb collisions at the LHC|pp,%BLUE%pPb%ENDCOLOR%,%PINK%XeXe%ENDCOLOR%,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1903.01790v2][1903.01790]]|[[https://inspirehep.net/literature/1723697][1723697]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.123.142301][Phys. Rev. Lett. 123]]%ENDCOLOR%|238|
|PP|Calibration of the photon spectrometer PHOS of the ALICE experiment|pp|[[http://arxiv.org/abs/1902.06145v2][1902.06145]]|[[https://inspirehep.net/literature/1720637][1720637]]|%GREEN%[[https://doi.org/10.1088/1748-0221/14/05/P05025][JINST 14]]%ENDCOLOR%|237|
|HF|Measurement of \({\rm D^0}\), \({\rm D^+}\), \({\rm D^{*+}}\) and \({{\rm D^+}_s}\) production in pp collisions at \(\mathbf{\sqrt{\textit s}~=~5.02 !TeV}\) with ALICE|pp|[[http://arxiv.org/abs/1901.07979v2][1901.07979]]|[[https://inspirehep.net/literature/1716440][1716440]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-019-6873-6][Eur. Phys. J. C 79]]%ENDCOLOR%|236|
|CF|Event-shape and multiplicity dependence of freeze-out radii in pp collisions at \(\sqrt{\textit s}=7\) !TeV|pp|[[http://arxiv.org/abs/1901.05518v2][1901.05518]]|[[https://inspirehep.net/literature/1714695][1714695]]|%GREEN%[[https://doi.org/10.1007/JHEP09(2019)108][JHEP 09]]%ENDCOLOR%|235|
|HLT|Real-time data processing in the ALICE High Level Trigger at the LHC|n/a|[[http://arxiv.org/abs/1812.08036v2][1812.08036]]|[[https://inspirehep.net/literature/1710095][1710095]]|%GREEN%[[https://doi.org/10.1016/j.cpc.2019.04.011][Comput. Phys. Commun. 242]]%ENDCOLOR%|234|
|MM|Charged-particle pseudorapidity density at mid-rapidity in p-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 8.16 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1812.01312v2][1812.01312]]|[[https://inspirehep.net/literature/1706753][1706753]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-019-6801-9][Eur. Phys. J. C 79]]%ENDCOLOR%|233|
|DQ|Study of J/\(\psi\) azimuthal anisotropy at forward rapidity in Pb-Pb collisions at \(\sqrt{{\textit s}_{\rm NN}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1811.12727v2][1811.12727]]|[[https://inspirehep.net/literature/1706006][1706006]]|%GREEN%[[https://doi.org/10.1007/JHEP02(2019)012][JHEP 02]]%ENDCOLOR%|232|
|CF|Jet fragmentation transverse momentum measurements from di-hadron correlations in \(\sqrt{s}\) = 7 !TeV pp and \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV p-Pb collisions|pp,%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1811.09742v2][1811.09742]]|[[https://inspirehep.net/literature/1704923][1704923]]|%GREEN%[[https://doi.org/10.1007/JHEP03(2019)169][JHEP 03]]%ENDCOLOR%|231|
|HF|\(\Lambda_\mathrm{c}^+\) production in Pb-Pb collisions at \(\sqrt{s_{\rm NN}} = 5.02\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1809.10922v2][1809.10922]]|[[https://inspirehep.net/literature/1696315][1696315]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.04.046][Phys. Lett. B 793]]%ENDCOLOR%|230|
|HF|Event-shape engineering for the D-meson elliptic flow in mid-central Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1809.09371v2][1809.09371]]|[[https://inspirehep.net/literature/1695334][1695334]]|%GREEN%[[https://doi.org/10.1007/JHEP02(2019)150][JHEP 02]]%ENDCOLOR%|229|
|CF|Measuring K\(^0_{\rm S}\)K\(^{\rm{\pm}}\) interactions using pp collisions at \(\sqrt{s}=7\) !TeV|pp|[[http://arxiv.org/abs/1809.07899v2][1809.07899]]|[[https://inspirehep.net/literature/1695028][1695028]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2018.12.033][Phys. Lett. B 790]]%ENDCOLOR%|228|
|UD|Energy dependence of exclusive \(J/\psi\) photoproduction off protons in ultra-peripheral p-Pb collisions at \(\sqrt{s_{\rm{NN}}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1809.03235v2][1809.03235]]|[[https://inspirehep.net/literature/1693305][1693305]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-019-6816-2][Eur. Phys. J. C 79]]%ENDCOLOR%|227|
|JE|Charged jet cross section and fragmentation in proton-proton collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1809.03232v1][1809.03232]]|[[https://inspirehep.net/literature/1693308][1693308]]|%GREEN%[[https://doi.org/10.1103/PhysRevD.99.012016][Phys. Rev. D 99]]%ENDCOLOR%|226|
|LF|Multiplicity dependence of light-flavor hadron production in pp collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1807.11321v2][1807.11321]]|[[https://inspirehep.net/literature/1684320][1684320]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.99.024906][Phys. Rev. C 99]]%ENDCOLOR%|225|
|JE|Medium modification of the shape of small-radius jets in central Pb-Pb collisions at \(\sqrt{s_{\mathrm {NN}}} = 2.76\,\rm{!TeV}\)|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1807.06854v2][1807.06854]]|[[https://inspirehep.net/literature/1682990][1682990]]|%GREEN%[[https://doi.org/10.1007/JHEP10(2018)139][JHEP 10]]%ENDCOLOR%|224|
|DQ|Measurement of dielectron production in central Pb-Pb collisions at \(\sqrt{\textit{s}_{\mathrm{NN}}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1807.00923v2][1807.00923]]|[[https://inspirehep.net/literature/1680638][1680638]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.99.024002][Phys. Rev. C 99]]%ENDCOLOR%|223|
|CF|p-p, p-\(\Lambda\) and \(\Lambda\)-\(\Lambda\) correlations studied via femtoscopy in pp reactions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1805.12455v3][1805.12455]]|[[https://inspirehep.net/literature/1675759][1675759]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.99.024001][Phys. Rev. C 99]]%ENDCOLOR%|222|
|LF|Analysis of the apparent nuclear modification in peripheral Pb-Pb collisions at 5.02 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1805.05212v2][1805.05212]]|[[https://inspirehep.net/literature/1672944][1672944]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2019.04.047][Phys. Lett. B 793]]%ENDCOLOR%|221|
|MM|Centrality and pseudorapidity dependence of the charged-particle multiplicity density in Xe-Xe collisions at \(\sqrt{s_{\rm NN}}\) = 5.44 !TeV|%PINK%XeXe%ENDCOLOR%|[[http://arxiv.org/abs/1805.04432v2][1805.04432]]|[[https://inspirehep.net/literature/1672756][1672756]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2018.12.048][Phys. Lett. B 790]]%ENDCOLOR%|220|
|CF|Two particle differential transverse momentum and number density correlations in p-Pb and Pb-Pb at the LHC|%BLUE%pPb%ENDCOLOR%,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1805.04422v2][1805.04422]]|[[https://inspirehep.net/literature/1672765][1672765]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.100.044903][Phys. Rev. C 100]]%ENDCOLOR%|219|
|DQ|Dielectron and heavy-quark production in inelastic and high-multiplicity proton-proton collisions at \(\sqrt{s}\) = 13 !TeV|pp|[[http://arxiv.org/abs/1805.04407v2][1805.04407]]|[[https://inspirehep.net/literature/1672788][1672788]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2018.11.009][Phys. Lett. B 788]]%ENDCOLOR%|218|
